dataset,num_nodes,num_edges,impl,run_id,time,remove_n,dag_nnz,dag_fdr,dag_tpr,dag_fpr,dag_precision,dag_recall,dag_F1,dag_shd,dag_sid,cpdag_nnz,cpdag_fdr,cpdag_tpr,cpdag_fpr,cpdag_precision,cpdag_recall,cpdag_F1,cpdag_shd,cpdag_sid_low,cpdag_sid_high
pharmacological_and_cardiac_health_dynamics,6,6,org,23,0.056604222976602614,4,4,0.75,0.1667,0.3333,0.25,0.1667,0.2,5.0,22.0,4,0.5,0.3333,0.2222,0.25,0.1667,0.2,5.0,16.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,org,24,0.048086154041811824,3,3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,4.0,12.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,org,25,0.02525565994437784,1,3,1.0,0.0,0.3333,0.0,0.0,,6.0,22.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,org,26,0.1613020079676062,8,3,0.0,0.5,0.0,1.0,0.5,0.6667,3.0,8.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,org,27,0.0788482929347083,5,3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,4.0,12.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,org,28,0.011743377894163132,0,2,1.0,0.0,0.2222,0.0,0.0,,6.0,18.0,2,0.0,0.3333,0.0,0.0,0.0,,4.0,10.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,org,29,0.030551594914868474,2,4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,16.0,4,0.5,0.3333,0.2222,0.25,0.1667,0.2,5.0,16.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,org,30,0.39505310892127454,17,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,26.0
pharmacological_and_cardiac_health_dynamics,6,6,org,31,0.2657054929295555,14,5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,15.0,5,0.2,0.6667,0.1111,0.4,0.3333,0.3636,4.0,5.0,15.0
pharmacological_and_cardiac_health_dynamics,6,6,org,32,0.06065668596420437,4,3,0.0,0.5,0.0,1.0,0.5,0.6667,3.0,8.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,org,33,0.025825832039117813,1,3,1.0,0.0,0.3333,0.0,0.0,,7.0,17.0,3,0.3333,0.3333,0.1111,0.0,0.0,,5.0,9.0,19.0
pharmacological_and_cardiac_health_dynamics,6,6,org,34,0.07313786400482059,5,4,0.25,0.5,0.1111,0.75,0.5,0.6,3.0,10.0,4,0.0,0.6667,0.0,0.5,0.3333,0.4,4.0,6.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,org,35,0.4066177839413285,14,5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,6.0,12.0,5,0.6,0.3333,0.3333,0.2,0.1667,0.1818,7.0,12.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,org,36,0.2936475919559598,11,4,1.0,0.0,0.4444,0.0,0.0,,7.0,24.0,4,0.75,0.1667,0.3333,0.25,0.1667,0.2,7.0,20.0,26.0
pharmacological_and_cardiac_health_dynamics,6,6,org,37,0.11982358701061457,7,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,26.0
pharmacological_and_cardiac_health_dynamics,6,6,org,38,0.04402647307142615,4,4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,16.0,4,0.5,0.3333,0.2222,0.25,0.1667,0.2,5.0,16.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,org,39,0.012729529058560729,0,2,1.0,0.0,0.2222,0.0,0.0,,6.0,18.0,2,0.0,0.3333,0.0,0.0,0.0,,4.0,10.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,org,40,0.03214553208090365,2,3,1.0,0.0,0.3333,0.0,0.0,,6.0,22.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,org,41,0.3171346300514415,13,6,0.5,0.5,0.3333,0.5,0.5,0.5,5.0,8.0,6,0.3333,0.6667,0.2222,0.3333,0.3333,0.3333,5.0,3.0,19.0
pharmacological_and_cardiac_health_dynamics,6,6,org,42,0.03626835497561842,2,3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,18.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,org,43,0.10283160791732371,5,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,26.0
pharmacological_and_cardiac_health_dynamics,6,6,org,44,0.1818856350146234,8,3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,18.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,org,45,0.07807923690415919,5,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,26.0
pharmacological_and_cardiac_health_dynamics,6,6,org,46,0.3233856000006199,28,5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,6.0,19.0,5,0.6,0.3333,0.3333,0.2,0.1667,0.1818,5.0,15.0,19.0
pharmacological_and_cardiac_health_dynamics,6,6,org,47,0.4458466209471226,29,5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,6.0,18.0,5,0.6,0.3333,0.3333,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,org,48,0.12444124696776271,6,5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,15.0,5,0.6,0.3333,0.3333,0.2,0.1667,0.1818,5.0,15.0,19.0
pharmacological_and_cardiac_health_dynamics,6,6,org,49,0.2794963800115511,11,3,1.0,0.0,0.3333,0.0,0.0,,6.0,22.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,0,0.03292434103786945,2,3,0.0,0.5,0.0,1.0,0.5,0.6667,3.0,8.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,1,0.0179777949815616,1,3,0.0,0.5,0.0,1.0,0.5,0.6667,3.0,8.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,2,0.13955134991556406,9,3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,18.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,3,0.13063520705327392,10,4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,18.0,4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,18.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,4,0.05158831493463367,3,3,0.0,0.5,0.0,1.0,0.5,0.6667,3.0,8.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,5,0.29953055700752884,12,4,0.75,0.1667,0.3333,0.25,0.1667,0.2,5.0,18.0,4,0.75,0.1667,0.3333,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,6,0.29236612108070403,24,6,0.5,0.5,0.3333,0.5,0.5,0.5,5.0,11.0,6,0.3333,0.6667,0.2222,0.5,0.5,0.5,6.0,5.0,15.0
pharmacological_and_cardiac_health_dynamics,6,6,new,7,0.01589780393987894,1,3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,4.0,12.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,8,0.14667159400414675,9,5,0.4,0.5,0.2222,0.6,0.5,0.5455,4.0,12.0,5,0.2,0.6667,0.1111,0.4,0.3333,0.3636,5.0,6.0,23.0
pharmacological_and_cardiac_health_dynamics,6,6,new,9,0.0592073630541563,4,3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,18.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,10,0.016445093089714646,1,3,0.0,0.5,0.0,1.0,0.5,0.6667,3.0,8.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,11,0.03130102902650833,2,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,26.0
pharmacological_and_cardiac_health_dynamics,6,6,new,12,0.0170285040512681,1,3,1.0,0.0,0.3333,0.0,0.0,,6.0,22.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,13,0.03461585403420031,2,3,0.0,0.5,0.0,1.0,0.5,0.6667,3.0,8.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,14,0.040831360034644604,2,3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,18.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,15,0.11864433099981397,6,3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,18.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,16,0.08038715296424925,4,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,26.0
pharmacological_and_cardiac_health_dynamics,6,6,new,17,0.15547227195929736,8,5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,6.0,22.0,5,0.6,0.3333,0.3333,0.2,0.1667,0.1818,6.0,16.0,27.0
pharmacological_and_cardiac_health_dynamics,6,6,new,18,0.059118486009538174,3,3,1.0,0.0,0.3333,0.0,0.0,,6.0,22.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,19,0.04375051998067647,3,4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,16.0,4,0.5,0.3333,0.2222,0.25,0.1667,0.2,5.0,16.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,20,0.0682750599225983,3,4,0.75,0.1667,0.3333,0.25,0.1667,0.2,5.0,22.0,4,0.5,0.3333,0.2222,0.25,0.1667,0.2,5.0,16.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,21,0.04832999804057181,2,4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,16.0,4,0.5,0.3333,0.2222,0.25,0.1667,0.2,5.0,16.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,22,0.013365434017032385,0,2,1.0,0.0,0.2222,0.0,0.0,,6.0,18.0,2,0.0,0.3333,0.0,0.0,0.0,,4.0,10.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,23,0.0578009010059759,4,3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,4.0,14.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,24,0.04484205297194421,3,3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,4.0,12.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,25,0.025599224027246237,1,3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,18.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,26,0.12940689595416188,8,3,0.0,0.5,0.0,1.0,0.5,0.6667,3.0,8.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,27,0.07070720696356148,5,3,0.0,0.5,0.0,1.0,0.5,0.6667,3.0,8.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,28,0.012311681057326496,0,2,1.0,0.0,0.2222,0.0,0.0,,6.0,18.0,2,0.0,0.3333,0.0,0.0,0.0,,4.0,10.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,29,0.033917872002348304,2,4,0.75,0.1667,0.3333,0.25,0.1667,0.2,5.0,22.0,4,0.5,0.3333,0.2222,0.25,0.1667,0.2,5.0,16.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,30,0.2572403660742566,17,5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,6.0,22.0,5,0.6,0.3333,0.3333,0.2,0.1667,0.1818,6.0,16.0,27.0
pharmacological_and_cardiac_health_dynamics,6,6,new,31,0.19575142406392843,14,4,0.25,0.5,0.1111,0.75,0.5,0.6,3.0,12.0,4,0.0,0.6667,0.0,0.5,0.3333,0.4,4.0,6.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,32,0.055632748058997095,4,3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,4.0,12.0,3,0.0,0.5,0.0,0.3333,0.1667,0.2222,4.0,8.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,33,0.024931523948907852,1,3,1.0,0.0,0.3333,0.0,0.0,,7.0,17.0,3,0.3333,0.3333,0.1111,0.0,0.0,,5.0,9.0,19.0
pharmacological_and_cardiac_health_dynamics,6,6,new,34,0.07017368101514876,5,4,0.0,0.6667,0.0,1.0,0.6667,0.8,2.0,6.0,4,0.0,0.6667,0.0,0.5,0.3333,0.4,4.0,6.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,35,0.21920769603457302,14,5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,4.0,18.0,5,0.4,0.5,0.2222,0.2,0.1667,0.1818,4.0,12.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,36,0.23809754801914096,11,4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,16.0,4,0.5,0.3333,0.2222,0.25,0.1667,0.2,5.0,16.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,37,0.10033969802316278,7,4,0.75,0.1667,0.3333,0.25,0.1667,0.2,5.0,22.0,4,0.5,0.3333,0.2222,0.25,0.1667,0.2,5.0,16.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,38,0.04860069591086358,4,4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,16.0,4,0.5,0.3333,0.2222,0.25,0.1667,0.2,5.0,16.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,39,0.014361676992848516,0,2,1.0,0.0,0.2222,0.0,0.0,,6.0,18.0,2,0.0,0.3333,0.0,0.0,0.0,,4.0,10.0,18.0
pharmacological_and_cardiac_health_dynamics,6,6,new,40,0.02855908591300249,2,3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,18.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,41,0.2214314299635589,13,4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,19.0,4,0.25,0.5,0.1111,0.25,0.1667,0.2,5.0,7.0,19.0
pharmacological_and_cardiac_health_dynamics,6,6,new,42,0.03925221797544509,2,3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,18.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,43,0.08105586702004075,5,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,26.0
pharmacological_and_cardiac_health_dynamics,6,6,new,44,0.17258657794445753,8,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,4,1.0,0.0,0.4444,0.0,0.0,,6.0,26.0,26.0
pharmacological_and_cardiac_health_dynamics,6,6,new,45,0.07231580198276788,5,5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,5,0.6,0.3333,0.3333,0.2,0.1667,0.1818,6.0,16.0,27.0
pharmacological_and_cardiac_health_dynamics,6,6,new,46,0.23195661406498402,30,5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,15.0,5,0.6,0.3333,0.3333,0.2,0.1667,0.1818,5.0,15.0,19.0
pharmacological_and_cardiac_health_dynamics,6,6,new,47,0.31500729301478714,31,4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,14.0,4,0.5,0.3333,0.2222,0.0,0.0,,4.0,14.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,48,0.09701773198321462,6,5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,5.0,22.0,5,0.6,0.3333,0.3333,0.2,0.1667,0.1818,5.0,16.0,22.0
pharmacological_and_cardiac_health_dynamics,6,6,new,49,0.22196739597711712,11,3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,18.0,3,0.6667,0.1667,0.2222,0.0,0.0,,5.0,18.0,22.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,0,0.08624334202613682,12,5,0.4,0.75,0.3333,0.6,0.75,0.6667,2.0,4.0,5,0.2,1.0,0.1667,0.8,1.0,0.8889,2.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,1,0.060044099926017225,7,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,2,0.06279189500492066,8,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,3,0.1315784469479695,14,5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,8.0,5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,4,0.06669227592647076,10,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,5,0.08527535304892808,6,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,6,0.10541729093529284,13,5,0.4,0.75,0.3333,0.6,0.75,0.6667,2.0,4.0,5,0.4,0.75,0.3333,0.2,0.25,0.2222,4.0,4.0,13.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,7,0.06280788301955909,9,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,8,0.05806741595733911,7,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,9,0.04702877101954073,6,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,10,0.06229304405860603,9,5,0.4,0.75,0.3333,0.6,0.75,0.6667,2.0,4.0,5,0.4,0.75,0.3333,0.2,0.25,0.2222,4.0,4.0,13.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,11,0.0429801190039143,6,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,12,0.08272722701076418,11,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,13,0.023466216982342303,6,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,14,0.10471533401869237,10,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,15,0.04142464906908572,7,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,16,0.08216051501221955,9,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,17,0.08175174903590232,12,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,18,0.06331365101505071,9,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,19,0.08463854203000665,10,5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,5,0.2,1.0,0.1667,0.8,1.0,0.8889,2.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,20,0.041263971012085676,9,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,21,0.11593853496015072,12,5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,5,0.2,1.0,0.1667,0.6,0.75,0.6667,1.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,22,0.06552033103071153,9,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,23,0.06284653698094189,9,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,24,0.10165302199311554,12,5,0.8,0.25,0.6667,0.2,0.25,0.2222,4.0,13.0,5,0.4,0.75,0.3333,0.2,0.25,0.2222,4.0,4.0,13.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,25,0.08607470605056733,9,5,0.8,0.25,0.6667,0.2,0.25,0.2222,4.0,10.0,5,0.6,0.5,0.5,0.0,0.0,,5.0,8.0,17.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,26,0.11376148497220129,12,5,0.4,0.75,0.3333,0.6,0.75,0.6667,3.0,2.0,5,0.4,0.75,0.3333,0.4,0.5,0.4444,3.0,2.0,9.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,27,0.060623204917646945,10,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,28,0.0864858110435307,11,5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,8.0,5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,29,0.04589769500307739,9,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,30,0.08554027904756367,10,5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,8.0,5,0.4,0.75,0.3333,0.2,0.25,0.2222,4.0,4.0,13.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,31,0.12461327097844332,9,5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,5,0.2,1.0,0.1667,0.6,0.75,0.6667,1.0,0.0,7.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,32,0.11376989097334445,12,5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,6.0,5,0.2,1.0,0.1667,0.2,0.25,0.2222,3.0,0.0,13.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,33,0.08813611697405577,11,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,34,0.10814756096806377,12,5,0.8,0.25,0.6667,0.2,0.25,0.2222,5.0,9.0,5,0.6,0.5,0.5,0.0,0.0,,5.0,4.0,14.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,35,0.026747694006189704,6,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,36,0.06565219804178923,8,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,37,0.08751189801841974,9,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,38,0.15459253708831966,12,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,4.0,4,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,4.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,39,0.06188301299698651,9,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,8.0,8.0
clinical_variables_in_cardiovascular_and_gastrointestinal_health,5,4,org,40,0.13710315304342657,13,5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,8.0,5,0.4,0.75,0.3333,0.2,0.25,0.2222,4.0,4.0,13.0
