dataset,num_nodes,num_edges,impl,seed,time,remove_n,dag_nnz,dag_fdr,dag_tpr,dag_fpr,dag_precision,dag_recall,dag_F1,dag_shd,dag_sid,cpdag_nnz,cpdag_fdr,cpdag_tpr,cpdag_fpr,cpdag_precision,cpdag_recall,cpdag_F1,cpdag_shd,cpdag_sid_low,cpdag_sid_high,AP,CIT_Precision,CIT_Recall,CIT_F1,prior_filename,prior_forbidden_length,prior_forbidden_Precision,prior_forbidden_Recall,prior_forbidden_F1,prior_required_length,prior_required_Precision,prior_required_Recall,prior_required_F1
dag_10_nodes_15_edges_degrees_random,10,15,new,5174,2.39381247991696,255,10.0,0.4,0.4,0.1333,0.6,0.4,0.48,10.0,60.0,10.0,0.3,0.4667,0.1,0.5,0.3333,0.4,14.0,54.0,68.0,0.9730234449837074,1.0,0.1704035874439461,0.2911877394636015,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,5303,5.391443108674139,343,10.0,0.7,0.2,0.2333,0.3,0.2,0.24,13.0,67.0,10.0,0.6,0.2667,0.2,0.3,0.2,0.24,13.0,57.0,67.0,0.9727001314039944,1.0,0.1115241635687732,0.2006688963210702,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,3942,2.2380476449616253,237,11.0,0.4545,0.4,0.1667,0.5455,0.4,0.4615,10.0,68.0,11.0,0.4545,0.4,0.1667,0.5455,0.4,0.4615,14.0,59.0,70.0,0.9837928430863638,1.0,0.2304147465437788,0.3745318352059925,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,2778,4.311103648040444,324,10.0,0.4,0.4,0.1333,0.6,0.4,0.48,9.0,55.0,10.0,0.3,0.4667,0.1,0.6,0.4,0.48,11.0,46.0,63.0,0.97972240170432,1.0,0.1119402985074626,0.2013422818791946,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,2804,2.611532215029001,242,11.0,0.3636,0.4666749999999999,0.133325,0.6364,0.4666749999999999,0.538475,8.0,50.0,11.0,0.2727,0.5333,0.1,0.7273,0.5333,0.6154,10.0,45.0,56.0,0.9734546229319866,1.0,0.1945701357466063,0.3257575757575757,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,2145,2.5044959667138755,262,10.0,0.4,0.4,0.1333,0.6,0.4,0.48,10.0,48.0,10.0,0.2,0.5333,0.0667,0.7,0.4667,0.56,10.0,31.0,52.0,0.9799384994185056,1.0,0.1013824884792626,0.1841004184100418,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,150,4.100846920162439,310,11.0,0.3636,0.4667,0.1333,0.6364,0.4667,0.5385,8.0,48.0,11.0,0.2727,0.5333,0.1,0.7273,0.5333,0.6154,9.0,39.0,55.0,0.971214787195984,1.0,0.1012145748987854,0.1838235294117647,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,8823,3.9500707536935806,301,11.0,0.4545,0.4,0.1667,0.5455,0.4,0.4615,10.0,54.0,11.0,0.3636,0.4667,0.1333,0.5455,0.4,0.4615,12.0,45.0,63.0,0.9761496540890368,1.0,0.1186440677966101,0.2121212121212121,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,4669,2.776960556861013,280,11.0,0.5455,0.3333,0.2,0.4545,0.3333,0.3846,11.0,68.0,11.0,0.5455,0.3333,0.2,0.4545,0.3333,0.3846,13.0,58.0,68.0,0.977638517102388,1.0,0.1255230125523012,0.2230483271375464,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,6131,3.9596157227642834,306,11.0,0.5455,0.3333,0.2,0.4545,0.3333,0.3846,11.0,65.0,11.0,0.5455,0.3333,0.2,0.4545,0.3333,0.3846,13.0,65.0,72.0,0.9786758425590898,1.0,0.1161825726141078,0.20817843866171,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,2617,1.9920891798101368,235,10.0,0.4,0.4,0.1333,0.6,0.4,0.48,9.0,52.0,10.0,0.3,0.4667,0.1,0.6,0.4,0.48,11.0,43.0,67.0,0.989672743170804,1.0,0.0975609756097561,0.1777777777777777,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,7166,3.856515585910529,289,11.0,0.6364,0.2667,0.2333,0.3636,0.2667,0.3077,12.0,72.0,11.0,0.6364,0.2667,0.2333,0.3636,0.2667,0.3077,12.0,72.0,72.0,0.9791811533885622,1.0,0.1244444444444444,0.2213438735177865,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,1428,2.449761933181435,244,11.0,0.59095,0.3,0.21665,0.40905,0.3,0.3461499999999999,10.5,70.5,11.0,0.4545,0.4,0.1667,0.3636,0.2667,0.3077,13.0,63.0,73.0,0.9808225096240404,1.0,0.1964285714285714,0.3283582089552239,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,8328,6.138237611856312,347,11.0,0.4545,0.4,0.1667,0.5455,0.4,0.4615,10.0,48.0,11.0,0.4545,0.4,0.1667,0.5455,0.4,0.4615,12.0,46.0,64.0,0.9724368522026792,1.0,0.1198501872659176,0.2140468227424749,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,8289,2.160759679973125,235,10.0,0.4666666666666666,0.3555333333333333,0.1555666666666666,0.5333333333333333,0.3555333333333333,0.4266666666666667,10.666666666666666,52.333333333333336,10.0,0.4000000000000001,0.4000000000000001,0.1333,0.6,0.4000000000000001,0.48,12.0,46.0,56.0,0.9764863067830184,1.0,0.2075471698113207,0.34375,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,5978,4.300917910877615,304,9.0,0.4444,0.3333,0.1333,0.5556,0.3333,0.4167,10.0,56.0,9.0,0.3333,0.4,0.1,0.5556,0.3333,0.4167,11.0,47.0,57.0,0.9732553818473976,1.0,0.1061224489795918,0.1918819188191882,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,5511,2.003856093157083,233,10.0,0.5,0.3333,0.1667,0.5,0.3333,0.4,10.0,62.0,10.0,0.4,0.4,0.1333,0.6,0.4,0.48,12.0,53.0,69.0,0.9825454234670474,1.0,0.1044776119402985,0.1891891891891891,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,5864,3.848079120274633,311,11.0,0.3636,0.4667,0.1333,0.6364,0.4667,0.5385,8.0,46.0,11.0,0.3636,0.4667,0.1333,0.6364,0.4667,0.5385,9.0,46.0,55.0,0.9780043735833266,1.0,0.1098039215686274,0.1978798586572438,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,606,2.267389576882124,265,10.0,0.3,0.4667,0.1,0.7,0.4667,0.56,8.0,43.0,10.0,0.3,0.4667,0.1,0.6,0.4,0.48,11.0,43.0,67.0,0.9790641228512912,1.0,0.0952380952380952,0.1739130434782608,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,1933,2.7736101583577693,262,11.0,0.59095,0.3,0.21665,0.40905,0.3,0.3461499999999999,11.5,71.5,11.0,0.5455,0.3333,0.2,0.4545,0.3333,0.3846,14.0,71.0,73.0,0.9810088521657908,1.0,0.1772151898734177,0.3010752688172043,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,6071,1.9165372475981712,229,10.0,0.3666666666666667,0.4222333333333334,0.1222,0.6333333333333333,0.4222333333333334,0.5066666666666667,9.666666666666666,51.333333333333336,10.0,0.3,0.4667,0.1,0.6999999999999998,0.4667,0.56,12.0,45.0,56.0,0.978499538886876,1.0,0.2122641509433962,0.3501945525291829,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,5504,2.4855642151087523,250,11.0,0.59095,0.3,0.21665,0.40905,0.3,0.3461499999999999,11.5,71.5,11.0,0.5455,0.3333,0.2,0.4545,0.3333,0.3846,14.0,71.0,73.0,0.9837714370077496,1.0,0.2060085836909871,0.3416370106761566,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,5163,1.483139025978744,222,9.0,0.2222,0.4667,0.0667,0.7778,0.4667,0.5833,8.0,36.0,9.0,0.2222,0.4667,0.0667,0.6667,0.4,0.5,9.0,36.0,53.0,0.981698887995003,1.0,0.0833333333333333,0.1538461538461538,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,2406,2.764192946255207,246,11.0,0.59095,0.3,0.21665,0.40905,0.3,0.3461499999999999,11.5,71.5,11.0,0.5455,0.3333,0.2,0.4545,0.3333,0.3846,14.0,71.0,73.0,0.982097757277007,1.0,0.2202643171806167,0.3610108303249097,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,304,4.070605172775686,298,11.0,0.6364,0.2667,0.2333,0.3636,0.2667,0.3077,12.0,64.0,11.0,0.5455,0.3333,0.2,0.4545,0.3333,0.3846,12.0,53.0,64.0,0.976437456159378,1.0,0.141025641025641,0.247191011235955,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,3391,2.885862866882235,289,11.0,0.4545,0.4,0.1667,0.5455,0.4,0.4615,10.0,56.0,11.0,0.4545,0.4,0.1667,0.5455,0.4,0.4615,13.0,51.0,68.0,0.9745878818042352,1.0,0.12,0.2142857142857142,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,359,2.571779221761972,243,10.0,0.4,0.4,0.1333,0.6,0.4,0.48,10.0,67.0,10.0,0.3,0.4667,0.1,0.6,0.4,0.48,14.0,58.0,69.0,0.974823112974305,1.0,0.1835748792270531,0.3102040816326531,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,9096,2.221296521835029,234,11.0,0.4545,0.4,0.1667,0.5455,0.4,0.4615,9.0,59.0,11.0,0.3636,0.4667,0.1333,0.5455,0.4,0.4615,13.0,58.0,70.0,0.9726497508497712,1.0,0.1911764705882352,0.3209876543209876,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,3533,6.260533630847931,355,10.0,0.6,0.2667,0.2,0.4,0.2667,0.32,12.0,64.0,10.0,0.5,0.3333,0.1667,0.5,0.3333,0.4,12.0,53.0,64.0,0.9747292982388016,1.0,0.1163636363636363,0.2084690553745928,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,4125,2.065203669015318,244,10.0,0.3666666666666667,0.4222333333333334,0.1222,0.6333333333333333,0.4222333333333334,0.5066666666666667,9.666666666666666,51.333333333333336,10.0,0.3,0.4667,0.1,0.6999999999999998,0.4667,0.56,12.0,45.0,56.0,0.9830271616845644,1.0,0.1902654867256637,0.3197026022304832,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,3094,2.278382281307131,262,10.0,0.2,0.5333,0.0667,0.8,0.5333,0.64,8.0,31.0,10.0,0.2,0.5333,0.0667,0.8,0.5333,0.64,9.0,31.0,42.0,0.9767438213945248,1.0,0.1,0.1818181818181818,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_random,10,15,new,6398,2.25208105891943,246,10.0,0.3,0.4667,0.1,0.7,0.4667,0.56,9.0,41.0,10.0,0.3,0.4667,0.1,0.7,0.4667,0.56,11.0,41.0,45.0,0.9803049563482336,1.0,0.1024390243902439,0.1858407079646017,dag_10_nodes_15_edges_degrees_random,5.0,1.0,0.0666666667,0.125,3.0,1.0,0.2,0.33333333330000003
dag_10_nodes_15_edges_degrees_SF,10,17,org,7816,10.983565649949014,424,13.0,0.42305,0.4412,0.19645,0.57695,0.4412,0.5,10.5,32.5,13.0,0.2308,0.5882,0.1071,0.5385,0.4118,0.4667,10.0,17.0,37.0,0.9956250864740512,1.0,0.3731884057971014,0.5435356200527703,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,3578,18.228139934595674,679,13.0,0.1538,0.6471,0.0714,0.8462,0.6471,0.7333,6.0,25.0,13.0,0.0,0.7647,0.0,0.7692,0.5882,0.6667,5.0,8.0,27.0,0.9941381089068138,1.0,0.2292225201072386,0.3729552889858233,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,2656,20.394813617225736,720,14.0,0.10715,0.7353000000000001,0.05355,0.8928499999999999,0.7353000000000001,0.80645,4.5,20.5,14.0,0.0,0.8235,0.0,0.7857,0.6471,0.7097,4.0,7.0,26.0,0.9950281053004078,1.0,0.2096354166666666,0.3466092572658772,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,2688,30.41204103967175,798,14.0,0.10715,0.7353000000000001,0.05355,0.8928499999999999,0.7353000000000001,0.80645,4.5,20.5,14.0,0.0,0.8235,0.0,0.7857,0.6471,0.7097,4.0,7.0,26.0,0.9942908782432412,1.0,0.2255369928400954,0.368062317429406,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,2494,18.885839596856385,642,14.0,0.5,0.4118,0.25,0.5,0.4118,0.4516,12.0,39.0,14.0,0.2143,0.6471,0.1071,0.6429,0.5294,0.5806,14.0,18.0,50.0,0.997884567362805,1.0,0.3850325379609544,0.5559906029757243,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,183,42.71593222813681,1006,13.0,0.3846,0.4706,0.1786,0.6154,0.4706,0.5333,9.0,38.0,13.0,0.2308,0.5882,0.1071,0.6154,0.4706,0.5333,10.0,28.0,38.0,0.9939845894913886,1.0,0.124223602484472,0.2209944751381215,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,7977,9.25653902022168,421,11.4,0.2984599999999999,0.4706,0.12142,0.70154,0.4706,0.5630400000000001,10.0,29.4,11.4,0.2636199999999999,0.49412,0.1071,0.64852,0.43532,0.5206799999999999,9.6,24.6,33.6,0.9952724233964508,1.0,0.4307116104868914,0.6020942408376964,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,3199,40.22688294202089,1046,13.0,0.26925,0.5588,0.125,0.73075,0.5588,0.63335,7.5,29.5,13.0,0.2308,0.5882,0.1071,0.6923,0.5294,0.6,8.0,26.0,33.0,0.9983647216644498,1.0,0.2873741285824941,0.4464500601684716,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,316,41.58039776375517,769,16.0,0.1875,0.7647,0.1071,0.8125,0.7647,0.7879,5.0,26.0,16.0,0.0625,0.8824,0.0357,0.75,0.7059,0.7273,4.0,6.0,35.0,0.9923006258234136,1.0,0.2991850989522701,0.460573476702509,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,8266,50.65603342698887,917,15.0,0.1333,0.7647,0.0714,0.8667,0.7647,0.8125,4.0,23.0,15.0,0.0667,0.8235,0.0357,0.8667,0.7647,0.8125,4.0,16.0,23.0,0.9987538154104302,1.0,0.4702380952380952,0.6396761133603238,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,1532,21.253779367078096,684,12.0,0.3333,0.4706,0.1429,0.6667,0.4706,0.5517,9.0,44.0,12.0,0.1667,0.5882,0.0714,0.6667,0.4706,0.5517,8.0,30.0,44.0,0.9973903467994208,1.0,0.1783264746227709,0.3026775320139698,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,1009,18.48928817501292,808,14.0,0.25,0.61765,0.125,0.75,0.61765,0.67745,7.5,27.5,14.0,0.2143,0.6471,0.1071,0.7143,0.5882,0.6452,7.0,24.0,31.0,0.9951340731074354,1.0,0.1368286445012787,0.2407199100112486,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,2250,11.594695006962866,629,12.0,0.375,0.4412,0.16075,0.625,0.4412,0.51725,9.5,40.0,12.0,0.25,0.5294,0.1071,0.6667,0.4706,0.5517,12.0,30.0,58.0,0.99604203124969,1.0,0.1493710691823899,0.2599179206566347,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,4447,15.28707196796313,615,13.0,0.11535,0.6765,0.05355,0.8846499999999999,0.6765,0.76665,5.5,21.5,13.0,0.0,0.7647,0.0,0.7692,0.5882,0.6667,5.0,8.0,27.0,0.9939589581504316,1.0,0.2119815668202765,0.3498098859315589,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,2415,8.458032059017569,502,12.0,0.2916499999999999,0.5,0.125,0.70835,0.5,0.5862,8.5,28.5,12.0,0.25,0.5294,0.1071,0.6667,0.4706,0.5517,8.0,25.0,32.0,0.9976042209003636,1.0,0.4193083573487031,0.5908629441624366,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,3595,5.63224861677736,299,11.5,0.3465749999999999,0.4412,0.142875,0.653425,0.4412,0.526475,9.5,31.5,11.5,0.17425,0.5588,0.0714,0.60985,0.4118,0.4914,11.0,26.5,45.0,0.9951306111017094,1.0,0.4515418502202643,0.622154779969651,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,4187,3.4872354301624,246,10.0,0.3999999999999999,0.3529333333333333,0.1428666666666666,0.6,0.3529333333333333,0.4444333333333333,11.0,36.333333333333336,10.0,0.3,0.4118,0.1071,0.6,0.3529,0.4444000000000001,12.0,29.0,44.0,0.9937469734804842,1.0,0.4328358208955223,0.6041666666666666,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,4135,6.463798231910914,514,10.0,0.6,0.2353,0.2143,0.4,0.2353,0.2963,14.0,48.0,10.0,0.3,0.4118,0.1071,0.5,0.2941,0.3704,14.0,23.0,49.0,0.9931480150730684,1.0,0.0706860706860706,0.1320388349514563,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,5174,36.7192753450945,1089,13.0,0.3846,0.4706,0.1786,0.6154,0.4706,0.5333,10.0,53.0,13.0,0.0769,0.7059,0.0357,0.6923,0.5294,0.6,9.0,14.0,54.0,0.9961313186472374,1.0,0.1121673003802281,0.2017094017094017,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,5303,18.64335496397689,765,13.0,0.1538,0.6471,0.0714,0.8462,0.6471,0.7333,6.0,25.0,13.0,0.0769,0.7059,0.0357,0.8462,0.6471,0.7333,6.0,18.0,25.0,0.9959707134740152,1.0,0.1822784810126582,0.3083511777301927,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,3942,13.13854600302875,669,12.0,0.125,0.61765,0.05355,0.875,0.61765,0.7241500000000001,6.5,22.5,12.0,0.0833,0.6471,0.0357,0.8333,0.5882,0.6897,7.0,19.0,26.0,0.998377310544108,1.0,0.1935047361299052,0.3242630385487527,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,2778,21.49758857022971,840,13.5,0.3324,0.5294,0.16075,0.6676,0.5294,0.5903,9.0,28.0,13.5,0.22255,0.61765,0.1071,0.5933999999999999,0.4706,0.5246999999999999,9.0,18.5,36.0,0.9970163225001724,1.0,0.1509648127128263,0.26232741617357,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,2804,6.5731874611228704,416,12.0,0.2916499999999999,0.5,0.125,0.70835,0.5,0.5862,8.5,28.5,12.0,0.25,0.5294,0.1071,0.6667,0.4706,0.5517,8.0,25.0,32.0,0.9959100236845664,1.0,0.4070796460176991,0.578616352201258,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,2145,37.31131898378953,985,15.0,0.1333,0.7647,0.0714,0.8667,0.7647,0.8125,4.0,23.0,15.0,0.0667,0.8235,0.0357,0.8667,0.7647,0.8125,4.0,16.0,23.0,0.9958857681217076,1.0,0.2115009746588693,0.3491552695092518,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,150,8.595683907158673,607,12.0,0.1667,0.5882,0.0714,0.8333,0.5882,0.6897,7.0,27.0,12.0,0.1667,0.5882,0.0714,0.8333,0.5882,0.6897,7.0,27.0,27.0,0.9954982468150732,1.0,0.0369718309859154,0.0713073005093378,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,8823,24.202767548616976,849,12.0,0.25,0.5294,0.1071,0.75,0.5294,0.6207,8.0,31.0,12.0,0.0,0.7059,0.0,0.75,0.5294,0.6207,6.0,9.0,31.0,0.9937794446603744,1.0,0.0387700534759358,0.0746460746460746,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,4669,12.493816785980016,620,12.0,0.25,0.5294,0.1071,0.75,0.5294,0.6207,8.0,31.0,12.0,0.0,0.7059,0.0,0.75,0.5294,0.6207,6.0,9.0,31.0,0.9973485657210176,1.0,0.0456140350877193,0.087248322147651,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,6131,9.858070081099868,402,11.5,0.1723499999999999,0.5588,0.0714,0.82765,0.5588,0.6669,7.5,26.5,11.5,0.0871,0.61765,0.0357,0.7841,0.5294,0.6318,8.0,22.5,30.0,0.992676415305934,1.0,0.3640081799591002,0.5337331334332834,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,2617,10.873955473769456,572,13.0,0.5385,0.3529,0.25,0.4615,0.3529,0.4,11.0,48.0,13.0,0.1538,0.6471,0.0714,0.5385,0.4118,0.4667,12.0,22.0,56.0,0.9969657980919572,1.0,0.1712439418416801,0.2924137931034482,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,7166,5.258795044850558,279,12.0,0.125,0.61765,0.05355,0.875,0.61765,0.7241500000000001,6.5,25.5,12.0,0.0833,0.6471,0.0357,0.8333,0.5882,0.6897,7.0,22.0,29.0,0.9964989064106164,1.0,0.5128205128205128,0.6779661016949152,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,1428,32.85457842191681,851,15.0,0.0667,0.8235,0.0357,0.9333,0.8235,0.875,3.0,16.0,15.0,0.0,0.8824,0.0,0.8,0.7059,0.75,3.0,6.0,25.0,0.9948018553399616,1.0,0.2137404580152671,0.3522012578616352,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,8328,8.43888528086245,421,13.0,0.5385,0.3529,0.25,0.4615,0.3529,0.4,11.0,46.0,13.0,0.3846,0.4706,0.1786,0.5385,0.4118,0.4667,10.0,35.0,46.0,0.9957748973447038,1.0,0.4305084745762711,0.6018957345971563,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,8289,8.784194055013359,443,13.0,0.4615,0.4118,0.2143,0.5385,0.4118,0.4667,10.0,45.0,13.0,0.3846,0.4706,0.1786,0.5385,0.4118,0.4667,12.0,41.0,45.0,0.9947259597400032,1.0,0.4539473684210526,0.6244343891402715,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,5978,34.99316502874717,907,14.0,0.10715,0.7353000000000001,0.05355,0.8928499999999999,0.7353000000000001,0.80645,4.5,20.5,14.0,0.0,0.8235,0.0,0.7857,0.6471,0.7097,4.0,7.0,26.0,0.996141327511682,1.0,0.2,0.3333333333333333,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
dag_10_nodes_15_edges_degrees_SF,10,17,org,5511,16.828215149231255,630,14.0,0.25,0.61765,0.125,0.75,0.61765,0.67745,6.5,35.0,14.0,0.0,0.8235,0.0,0.7143,0.5882,0.6452,6.0,7.0,41.0,0.9940913393305392,1.0,0.2140718562874251,0.3526510480887793,dag_10_nodes_15_edges_degrees_SF,,,,,,,,
