dataset,num_nodes,num_edges,impl,seed,time,remove_n,dag_nnz,dag_fdr,dag_tpr,dag_fpr,dag_precision,dag_recall,dag_F1,dag_shd,dag_sid,cpdag_nnz,cpdag_fdr,cpdag_tpr,cpdag_fpr,cpdag_precision,cpdag_recall,cpdag_F1,cpdag_shd,cpdag_sid_low,cpdag_sid_high,AP,CIT_Precision,CIT_Recall,CIT_F1,prior_filename,prior_forbidden_length,prior_forbidden_Precision,prior_forbidden_Recall,prior_forbidden_F1,prior_required_length,prior_required_Precision,prior_required_Recall,prior_required_F1
dag_10_nodes_10_edges_none_SF,10,9,new,8823,0.067132057622075,13,4.0,0.125,0.38885,0.0139,0.875,0.38885,0.53845,5.5,10.0,4.0,0.0,0.4444,0.0,0.75,0.3333,0.4615,6.0,8.0,12.0,0.9525873110860524,0.8863636363636364,0.8125,0.8478260869565218,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,4669,0.0986209926195442,28,5.0,0.2,0.4444249999999999,0.0278,0.8,0.4444249999999999,0.5714250000000001,5.0,11.0,5.0,0.0,0.5556,0.0,0.7000000000000001,0.3888749999999999,0.5000249999999999,5.5,10.0,13.0,0.9477722274495596,0.9375,0.5882352941176471,0.7228915662650602,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,6131,0.1986536723561585,60,5.0,0.2,0.4444,0.0278,0.8,0.4444,0.5714,5.0,15.0,5.0,0.2,0.4444,0.0278,0.8,0.4444,0.5714,5.0,15.0,15.0,0.932971385968923,0.9523809523809524,0.4819277108433735,0.64,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,2617,0.343231619335711,97,6.0,0.08335,0.61115,0.0139,0.91665,0.61115,0.73335,3.5,5.0,6.0,0.0,0.6667,0.0,0.8333,0.5556,0.6667,4.0,3.0,7.0,0.9552509680920112,1.0,0.5138888888888888,0.6788990825688073,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,7166,0.1030787131749093,28,4.0,0.125,0.38885,0.0139,0.875,0.38885,0.53845,5.5,8.0,4.0,0.0,0.4444,0.0,0.75,0.3333,0.4615,6.0,6.0,10.0,0.9727245028859676,0.9523809523809524,0.7142857142857143,0.8163265306122449,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,1428,0.0686660809442401,7,6.0,0.166675,0.555575,0.0278,0.833325,0.555575,0.6666749999999999,4.0,9.5,6.0,0.0,0.6667,0.0,0.8333,0.5556,0.6667,4.0,6.0,13.0,0.9887032578210282,0.9583333333333334,0.971830985915493,0.965034965034965,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,8328,0.1120146536268293,32,5.0,0.2666666666666666,0.4073666666666667,0.0370666666666666,0.7333333333333334,0.4073666666666667,0.5238,5.333333333333333,11.333333333333334,5.0,0.0,0.5556,0.0,0.6,0.3333,0.4286,6.0,10.0,14.0,0.9430365894819124,0.9375,0.5660377358490566,0.7058823529411765,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,8289,0.1039641019888222,32,4.0,0.125,0.38885,0.0139,0.875,0.38885,0.53845,5.5,8.0,4.0,0.0,0.4444,0.0,0.75,0.3333,0.4615,6.0,6.0,10.0,0.935840957308919,0.9473684210526316,0.631578947368421,0.7578947368421052,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,5978,0.0452311821281909,3,4.0,0.125,0.38885,0.0139,0.875,0.38885,0.53845,5.5,10.0,4.0,0.0,0.4444,0.0,0.75,0.3333,0.4615,6.0,8.0,12.0,0.9305031306639404,0.8518518518518519,0.9583333333333334,0.9019607843137256,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,5511,0.1388970697298646,49,4.6,0.17,0.4221999999999999,0.02224,0.8300000000000001,0.4221999999999999,0.5582400000000001,5.2,10.4,4.6,0.0,0.51112,0.0,0.78,0.39996,0.5274400000000001,5.4,7.4,13.2,0.973534749995398,1.0,0.2758620689655172,0.4324324324324324,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,5864,0.0470096310600638,6,4.0,0.3333333333333333,0.2962666666666667,0.0370666666666666,0.6666666666666666,0.2962666666666667,0.4102333333333334,6.333333333333333,21.33333333333333,4.0,0.0,0.4444000000000001,0.0,0.75,0.3333,0.4615,7.0,18.0,28.0,0.9152186326030314,0.8444444444444444,0.926829268292683,0.8837209302325582,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,606,0.0614748820662498,10,4.0,0.0,0.4444,0.0,1.0,0.4444,0.6154,5.0,8.0,4.0,0.0,0.4444,0.0,1.0,0.4444,0.6154,5.0,8.0,8.0,0.954203708242386,0.902439024390244,0.902439024390244,0.902439024390244,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,1933,0.2074741069227457,81,5.0,0.4,0.3333,0.0556,0.6,0.3333,0.4286,7.0,10.0,5.0,0.2,0.4444,0.0278,0.6,0.3333,0.4286,7.0,6.0,10.0,0.9516055675170174,1.0,0.0298507462686567,0.0579710144927536,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,6071,0.0857987939380109,20,4.0,0.125,0.38885,0.0139,0.875,0.38885,0.53845,5.5,8.0,4.0,0.0,0.4444,0.0,0.75,0.3333,0.4615,6.0,6.0,10.0,0.962036518873994,0.94,0.8703703703703703,0.903846153846154,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,5504,0.2484088861383497,61,6.0,0.08335,0.61115,0.0139,0.91665,0.61115,0.73335,3.5,5.0,6.0,0.0,0.6667,0.0,0.8333,0.5556,0.6667,4.0,3.0,7.0,0.9867389190000984,0.9818181818181818,0.7397260273972602,0.84375,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,5163,0.2033938188105821,62,5.0,0.1,0.5,0.0139,0.9,0.5,0.64285,4.5,7.0,5.0,0.0,0.5556,0.0,0.8,0.4444,0.5714,5.0,5.0,9.0,0.9492222667899822,1.0,0.4823529411764706,0.6507936507936508,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,2406,0.1683019530028104,54,5.0,0.6666666666666666,0.1851666666666666,0.0925666666666666,0.3333333333333333,0.1851666666666666,0.2381,7.333333333333333,32.333333333333336,5.0,0.2,0.4444000000000001,0.0278,0.4000000000000001,0.2222,0.2857,8.0,25.0,39.0,0.9322905397336232,0.8974358974358975,0.4929577464788732,0.6363636363636364,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,304,0.1878037927672267,63,5.0,0.1,0.5,0.0139,0.9,0.5,0.64285,4.5,7.0,5.0,0.0,0.5556,0.0,0.8,0.4444,0.5714,5.0,5.0,9.0,0.9547386131676816,1.0,0.4642857142857143,0.6341463414634146,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,3391,0.1306353867985308,48,4.0,0.125,0.38885,0.0139,0.875,0.38885,0.53845,5.5,10.0,4.0,0.0,0.4444,0.0,0.75,0.3333,0.4615,6.0,8.0,12.0,0.9573518523232298,1.0,0.3035714285714285,0.4657534246575342,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,359,0.1998373232781887,69,5.0,0.3,0.38885,0.0417,0.7000000000000001,0.38885,0.5,6.5,10.0,5.0,0.2,0.4444,0.0278,0.6,0.3333,0.4286,7.0,8.0,12.0,0.9467420253314304,1.0,0.3461538461538461,0.5142857142857142,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,9096,0.1325416648760438,48,4.0,0.125,0.38885,0.0139,0.875,0.38885,0.53845,5.5,10.0,4.0,0.0,0.4444,0.0,0.75,0.3333,0.4615,6.0,8.0,12.0,0.9608684548013214,1.0,0.3035714285714285,0.4657534246575342,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,3533,0.1661216649226844,50,5.0,0.1,0.5,0.0139,0.9,0.5,0.64285,4.5,7.0,5.0,0.0,0.5556,0.0,0.8,0.4444,0.5714,5.0,5.0,9.0,0.9726620900682592,1.0,0.6046511627906976,0.7536231884057971,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,4125,0.0457808696664869,10,3.0,0.16665,0.27775,0.0139,0.83335,0.27775,0.4166499999999999,6.5,11.0,3.0,0.0,0.3333,0.0,0.6667,0.2222,0.3333,7.0,9.0,13.0,0.8263177343032082,0.8421052631578947,0.8421052631578947,0.8421052631578947,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,3094,0.184523640666157,53,6.0,0.2222333333333333,0.5185333333333334,0.0370666666666666,0.7777666666666666,0.5185333333333334,0.6222333333333333,4.333333333333333,9.333333333333334,6.0,0.0,0.6667,0.0,0.6667,0.4444000000000001,0.5333,5.0,8.0,12.0,0.9654535659939868,0.9523809523809524,0.7766990291262136,0.8556149732620322,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_SF,10,9,new,6398,0.2469445560127496,85,5.0,0.1,0.5,0.0139,0.9,0.5,0.64285,4.5,7.0,5.0,0.0,0.5556,0.0,0.8,0.4444,0.5714,5.0,5.0,9.0,0.964597355477065,1.0,0.2717391304347826,0.4273504273504273,dag_10_nodes_10_edges_none_SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dag_10_nodes_10_edges_none_random,10,10,org,7816,0.4330710605718195,143,8.0,0.375,0.5,0.0857,0.625,0.5,0.555575,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9665056709570156,1.0,0.3446327683615819,0.5126050420168067,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,3578,0.321794182062149,113,7.0,0.4285749999999999,0.4,0.0857,0.5714250000000001,0.4,0.4705749999999999,6.0,15.0,7.0,0.2857,0.5,0.0571,0.4286,0.3,0.3529,5.0,12.0,18.0,0.9914781871277694,1.0,0.221311475409836,0.3624161073825503,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,2656,0.4657923220656812,151,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9910349319389752,1.0,0.320855614973262,0.4858299595141701,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,2688,0.4240023139864206,137,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9609644805690744,1.0,0.3647058823529411,0.5344827586206896,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,2494,0.4405794972553849,144,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9716935508354132,1.0,0.3428571428571428,0.5106382978723404,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,183,0.2975318520329892,107,7.0,0.4285749999999999,0.4,0.0857,0.5714250000000001,0.4,0.4705749999999999,6.0,15.0,7.0,0.2857,0.5,0.0571,0.4286,0.3,0.3529,5.0,12.0,18.0,0.9797893194115757,1.0,0.2619047619047619,0.4150943396226415,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,7977,0.4271302539855242,144,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9915929709132504,1.0,0.3296703296703296,0.4958677685950413,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,3199,0.4339785277843475,144,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.983312105363509,1.0,0.3351955307262569,0.502092050209205,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,316,0.2597488681785762,99,6.0,0.5,0.3,0.0857,0.5,0.3,0.375,7.0,19.0,6.0,0.0,0.6,0.0,0.8333,0.5,0.625,5.0,5.0,19.0,0.9709453597340508,1.0,0.1122448979591836,0.201834862385321,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,8266,0.4372250479646027,147,9.0,0.44442,0.5,0.1143,0.55558,0.5,0.52632,5.0,16.6,9.0,0.2222,0.7,0.0571,0.5556,0.5,0.5263,4.0,9.0,20.0,0.9730081779049196,1.0,0.3238636363636363,0.4892703862660944,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,1532,0.2862363080494106,101,8.0,0.45,0.44,0.10286,0.55,0.44,0.48888,5.6,17.4,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,5.0,11.0,22.0,0.9905923537106952,1.0,0.3095238095238095,0.4727272727272727,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,1009,0.4400692451745271,149,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9728375851497651,1.0,0.3055555555555556,0.4680851063829787,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,2250,0.4565572957508266,145,10.0,0.5,0.5,0.142875,0.5,0.5,0.5,6.0,16.0,10.0,0.4,0.6,0.1143,0.4,0.4,0.4,5.0,13.0,19.0,0.9764996336920836,1.0,0.3571428571428571,0.5263157894736842,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,4447,0.4182725339196622,135,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9850651947286064,1.0,0.3833333333333333,0.5542168674698795,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,2415,0.2888324768282473,104,7.0,0.4285666666666666,0.3999999999999999,0.0857,0.5714333333333333,0.3999999999999999,0.4705666666666666,6.0,15.0,7.0,0.2857,0.5,0.0571,0.4286,0.3,0.3529,5.0,12.0,18.0,0.982758516322803,1.0,0.2926829268292683,0.4528301886792452,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,3595,0.4350133459083736,148,8.0,0.375,0.5,0.0857,0.625,0.5,0.555575,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9642570543336008,1.0,0.32,0.4848484848484848,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,4187,0.5006479048170149,164,9.0,0.44442,0.5,0.1143,0.55558,0.5,0.52632,5.0,16.6,9.0,0.2222,0.7,0.0571,0.5556,0.5,0.5263,4.0,9.0,20.0,0.9683354643776978,1.0,0.3177083333333333,0.4822134387351778,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,4135,0.4179509403184056,138,8.0,0.375,0.5,0.0857,0.625,0.5,0.555575,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9584830961602522,1.0,0.3793103448275862,0.5499999999999999,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,5174,0.4412029832601547,144,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9496376616638392,1.0,0.3351955307262569,0.502092050209205,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,5303,0.4244322888553142,136,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9816148865902464,1.0,0.3777777777777777,0.5483870967741935,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,3942,0.2892821682617068,103,7.0,0.4286,0.4,0.0857,0.5714,0.4,0.4706,6.0,15.0,7.0,0.2857,0.5,0.0571,0.4286,0.3,0.3529,5.0,12.0,18.0,0.9840126885348544,1.0,0.3057851239669421,0.4683544303797468,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,2778,0.4372334177605808,145,9.0,0.4222,0.52,0.10858,0.5778,0.52,0.5473800000000001,4.8,16.0,9.0,0.2222,0.7,0.0571,0.5556,0.5,0.5263,4.0,9.0,20.0,0.9669172401689666,1.0,0.3195266272189349,0.484304932735426,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,2804,0.4374856329523027,143,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9684341077587512,1.0,0.3465909090909091,0.5147679324894515,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,2145,0.3017318858765065,104,8.0,0.4375,0.4499999999999999,0.1,0.5625,0.4499999999999999,0.5,5.5,16.5,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,5.0,11.0,22.0,0.9748180723900296,1.0,0.2975206611570248,0.4585987261146497,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,150,0.4586752746254205,152,9.0,0.37776,0.5599999999999999,0.09714,0.6222399999999999,0.5599999999999999,0.58948,4.4,14.4,9.0,0.2222,0.7,0.0571,0.5556,0.5,0.5263,4.0,9.0,20.0,0.9798830623618722,1.0,0.3259668508287293,0.4916666666666667,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,8823,0.4356266818940639,148,8.0,0.375,0.5,0.0857,0.625,0.5,0.555575,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.956203443171464,1.0,0.3313953488372093,0.4978165938864629,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,4669,0.2689220067113638,81,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9627058524606747,0.987012987012987,0.5352112676056338,0.6940639269406392,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,6131,0.4422478908672929,146,9.0,0.44442,0.5,0.1143,0.55558,0.5,0.52632,5.0,16.6,9.0,0.2222,0.7,0.0571,0.5556,0.5,0.5263,4.0,9.0,20.0,0.9810444290464502,1.0,0.3186813186813186,0.4833333333333333,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,2617,0.3521159365773201,90,9.0,0.55558,0.4,0.1428799999999999,0.44442,0.4,0.42108,8.0,16.4,9.0,0.2222,0.7,0.0571,0.5556,0.5,0.5263,6.0,4.0,21.0,0.9621245932336924,0.9439252336448598,0.5976331360946746,0.7318840579710145,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,7166,0.4329840010032058,139,9.0,0.44442,0.5,0.1143,0.55558,0.5,0.52632,5.0,16.6,9.0,0.2222,0.7,0.0571,0.5556,0.5,0.5263,4.0,9.0,20.0,0.9738970624056472,1.0,0.3571428571428571,0.5263157894736842,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,1428,0.4051486938260495,129,9.0,0.39998,0.5399999999999999,0.10286,0.60002,0.5399999999999999,0.56842,4.6,15.4,9.0,0.2222,0.7,0.0571,0.5556,0.5,0.5263,4.0,9.0,20.0,0.9798847349436428,1.0,0.456043956043956,0.6264150943396226,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,8328,0.2250851262360811,80,6.0,0.3333333333333333,0.3999999999999999,0.0571333333333333,0.6666666666666666,0.3999999999999999,0.5,6.0,12.0,6.0,0.0,0.6,0.0,0.6667,0.4000000000000001,0.5,4.0,5.0,17.0,0.9735453974062964,1.0,0.3157894736842105,0.4799999999999999,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,8289,0.4274449478834867,141,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9707830268287654,1.0,0.3559322033898305,0.525,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,5978,0.4173035779967904,133,9.0,0.2222,0.7,0.0571,0.7778,0.7,0.7368,3.0,8.0,9.0,0.0,0.9,0.0,0.7778,0.7,0.7368,1.0,2.0,14.0,0.9825881362003692,1.0,0.2967741935483871,0.4577114427860695,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,5511,0.3143014516681433,114,7.0,0.5714,0.3,0.1143,0.4286,0.3,0.3529,7.0,18.0,7.0,0.2857,0.5,0.0571,0.4286,0.3,0.3529,5.0,12.0,18.0,0.9789772504334032,1.0,0.2461538461538461,0.3950617283950617,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,5864,0.4298899248242378,134,8.0,0.25,0.6000000000000001,0.0571249999999999,0.75,0.6000000000000001,0.6667,4.0,9.0,8.0,0.125,0.7,0.0286,0.625,0.5,0.5556,4.0,6.0,12.0,0.9642553760393376,1.0,0.3872832369942196,0.5583333333333333,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,606,0.2857547253370285,98,7.0,0.4285749999999999,0.4,0.0857,0.5714250000000001,0.4,0.4705749999999999,6.0,15.0,7.0,0.2857,0.5,0.0571,0.4286,0.3,0.3529,5.0,12.0,18.0,0.9734711839284428,1.0,0.2966101694915254,0.457516339869281,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,1933,0.2962897741235792,103,8.0,0.5625,0.35,0.1286,0.4375,0.35,0.38885,6.5,20.5,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,5.0,11.0,22.0,0.9859808025328596,1.0,0.3114754098360656,0.475,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,6071,0.3055186630226671,106,8.0,0.375,0.5,0.0857,0.625,0.5,0.55555,5.0,15.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,5.0,11.0,22.0,0.989978992244844,1.0,0.304,0.4662576687116564,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,5504,0.4507226687856018,164,6.0,0.3333,0.4,0.0571,0.6667,0.4,0.5,6.0,10.0,6.0,0.0,0.6,0.0,0.6667,0.4,0.5,4.0,4.0,16.0,0.9717990897405612,1.0,0.0066666666666666,0.0132450331125827,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,5163,0.6232528039254248,192,9.0,0.5185333333333334,0.4333333333333333,0.1333666666666666,0.4814666666666666,0.4333333333333333,0.4561666666666666,6.666666666666667,15.0,9.0,0.3333,0.6,0.0857,0.4444000000000001,0.4000000000000001,0.4211,5.0,10.0,16.0,0.97175738351168,1.0,0.2857142857142857,0.4444444444444445,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,2406,0.4591902862302959,148,9.0,0.39998,0.5399999999999999,0.10286,0.60002,0.5399999999999999,0.56842,4.6,15.0,9.0,0.2222,0.7,0.0571,0.5556,0.5,0.5263,4.0,9.0,20.0,0.9662264850380164,1.0,0.301775147928994,0.4636363636363636,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,304,0.4219484510831535,140,8.0,0.375,0.5,0.0857,0.625,0.5,0.555575,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9607408656277604,1.0,0.3410404624277456,0.5086206896551724,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,3391,0.4335008380003273,141,8.0,0.375,0.5,0.0857,0.625,0.5,0.555575,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9746945123975594,1.0,0.3391812865497076,0.5065502183406114,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,359,0.4340249649249017,141,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9543946407166845,1.0,0.3431952662721893,0.5110132158590308,dag_10_nodes_10_edges_none_random,,,,,,,,
dag_10_nodes_10_edges_none_random,10,10,org,9096,0.2741523133590817,109,5.0,0.2,0.4,0.02855,0.8,0.4,0.53335,6.0,10.5,5.0,0.0,0.5,0.0,0.8,0.4,0.5333,5.0,6.0,15.0,0.9867483738505968,1.0,0.01,0.0198019801980198,dag_10_nodes_10_edges_none_random,,,,,,,,
