,,meta,meta,meta,time,time,remove_n,remove_n,dag_F1,dag_F1,dag_shd,dag_shd,dag_sid,dag_sid,AP,AP,CIT_Precision,CIT_Precision,CIT_F1,CIT_F1
dag_15_nodes_22_edges_degrees_ER,new,15,22,50,2.871421602880582,0.5131557049081522,188.0,33.85322460751016,0.6245489333333334,0.03663053215903323,11.155999999999999,0.7749022321478725,70.10666666666667,4.965842510262955,0.9546809269770548,0.007051023001559161,0.9920848385740161,0.016080817678532165,0.6950649400643595,0.09013322239687456
dag_15_nodes_22_edges_degrees_ER,org,15,22,50,2.9085129890311507,0.5354199824603301,187.44,34.94494795753891,0.6131958333333334,0.04694606738949497,11.352,0.909864309237641,72.65066666666667,8.21793359994234,0.9546809269770548,0.007051023001559161,0.9911778947856362,0.020603922690928256,0.6958229804101808,0.09100100498380971
dag_15_nodes_22_edges_degrees_SF,new,15,14,50,1.7640873631928116,0.41905654155008615,169.08,36.49704489015907,0.5497145666666667,0.14695140971379578,8.006,1.9496111595570509,24.588,11.79971704953045,0.9075460890887945,0.02654424784390102,0.9763042991229579,0.027866647949277536,0.4343056980302922,0.1826097042538487
dag_15_nodes_22_edges_degrees_SF,org,15,14,50,1.7853646265156566,0.42252959096116993,169.08,36.49704489015907,0.5441745238095238,0.16313610523146801,8.184,2.2827087382479325,25.173333333333336,13.000995949988218,0.9075460890887945,0.02654424784390102,0.9763042991229579,0.027866647949277536,0.4343056980302922,0.1826097042538487
dag_15_nodes_22_edges_degrees_random,new,15,22,50,10.238026343565434,3.3476077801184685,489.54,65.5788075524403,0.6551785,0.0515171816024043,10.386666666666667,1.1992249953904233,70.64666666666668,10.763255288205933,0.9224020562840536,0.014211952369003496,1.0,0.0,0.16038018921367528,0.07199641711870956
dag_15_nodes_22_edges_degrees_random,org,15,22,50,10.355326023260131,3.4681061307381875,463.8,54.97049301253187,0.5713868,0.09417391562119826,11.944666666666667,1.9073864061836898,87.64666666666666,17.017231496352558,0.9224020562840536,0.014211952369003496,1.0,0.0,0.272204150670828,0.13645287895780892
dag_15_nodes_22_edges_none_ER,new,15,22,50,12.262448845459149,5.775313811768529,531.24,101.60739969839494,0.5880661333333334,0.08119372363526405,11.818666666666665,1.6509622014074672,59.418,11.491126834143262,0.9503642739438053,0.010421768956763108,1.0,0.0,0.08643811562076043,0.09999683762589129
dag_15_nodes_22_edges_none_ER,org,15,22,50,12.169987458325922,4.904950610519421,515.46,76.78653421489143,0.5662962,0.10255707732153202,12.184000000000001,2.040544145115039,61.919,13.984564705417187,0.9503642739438053,0.010421768956763108,1.0,0.0,0.12791568837928158,0.16728259577404805
dag_15_nodes_22_edges_none_SF,new,15,14,50,1.5963251095917075,0.2683266509503288,132.06,24.16221540052204,0.6909048,0.03073348624041527,5.644,0.5661037620328583,15.332,1.62611845340055,0.9557119297365527,0.01067654326212323,0.9817816980574454,0.023513736835217916,0.622368843592741,0.07008632848924642
dag_15_nodes_22_edges_none_SF,org,15,14,50,1.6045321241393686,0.28096588992245325,132.06,24.16221540052204,0.6187196,0.040240047569655796,6.528,0.5879886157442998,18.596,2.2762267381052594,0.9557119297365527,0.01067654326212323,0.9817816980574454,0.023513736835217916,0.622368843592741,0.07008632848924642
dag_15_nodes_22_edges_none_random,new,15,22,50,19.353784456634894,5.684763764685737,492.78,94.58335919565715,0.7668630000000001,0.0852607649615973,7.23,2.0731766023399447,47.47,15.934307103138902,0.9388916212415641,0.01093750950142059,0.9970728292870671,0.004569045085005443,0.5978342514616279,0.17899649468446668
dag_15_nodes_22_edges_none_random,org,15,22,50,19.043898680564016,6.281208001299495,457.78,89.08223442300893,0.6837658999999999,0.12949430729623854,8.805333333333333,2.9194504499486227,58.44266666666667,19.679987463816218,0.9388916212415641,0.01093750950142059,0.996910009728864,0.004533613725057425,0.6817265046617238,0.13868672271426072
dag_15_nodes_22_edges_semantics_ER,new,15,22,50,14.061638242099434,6.7178112999441275,530.42,167.00300498335164,0.6772095333333332,0.09782705210400926,9.036,2.021122473879742,69.688,23.42893704708907,0.9742689692044908,0.007047795506219602,1.0,0.0,0.47741920793505804,0.2280114506189764
dag_15_nodes_22_edges_semantics_ER,org,15,22,50,15.032506987238303,7.977537640346938,496.18,167.28463949880424,0.5435376000000001,0.09214593179942171,11.664000000000001,1.932721460764059,90.36,18.154551911353824,0.9742689692044908,0.007047795506219602,1.0,0.0,0.5492016373200402,0.21462644481810858
dag_15_nodes_22_edges_semantics_SF,new,15,14,50,1.0381902789045125,0.34967095278472576,102.0,38.24464748464143,0.5149775000000001,0.08734832005586388,8.286333333333333,1.3283311354636598,27.31,5.4726127028978,0.9208874138360704,0.0157700267377578,0.9554140710102266,0.053301306715662376,0.46204305496281256,0.23697623455339142
dag_15_nodes_22_edges_semantics_SF,org,15,14,50,1.0190781878586859,0.3627704155086213,100.82,39.668365023951644,0.4404962333333333,0.11194578391918139,9.143666666666666,1.529627620565336,30.447,7.4597982941611205,0.9208874138360704,0.0157700267377578,0.95372558918173,0.05351272808890598,0.4697331188819835,0.24272857389418118
dag_15_nodes_22_edges_semantics_random,new,15,22,50,11.506722400309519,7.024047821861169,449.24,168.49169542909655,0.7329583,0.05632961527247365,8.621333333333332,1.4839391104242494,53.126000000000005,9.090246174345562,0.9565005119475554,0.01085686990529902,0.9999274099883856,0.0005029183529526334,0.5880567617537203,0.1910247861877601
dag_15_nodes_22_edges_semantics_random,org,15,22,50,11.818521598186344,7.45613709065678,444.98,168.92329982713989,0.5909194333333333,0.11727543698838841,11.448,2.3561677636815768,64.84066666666666,13.176286488369273,0.9565005119475554,0.01085686990529902,0.9992600448004944,0.0036873843114792475,0.5989385482430869,0.18178679169347456
