,,meta,meta,meta,time,time,remove_n,remove_n,dag_F1,dag_F1,dag_shd,dag_shd,dag_sid,dag_sid,AP,AP,CIT_Precision,CIT_Precision,CIT_F1,CIT_F1
dag_15_nodes_22_edges_degrees_ER,org,15,22,50,14.733965192129835,3.8873230916760133,260.78,62.31823855937246,0.6360255333333333,0.048951204021010324,11.013333333333332,0.9857717949637389,68.71066666666667,10.046771437956107,0.9532204511692765,0.0087226011233455,0.9966671252631327,0.007898398045387622,0.6421088204719871,0.13425881678981977
dag_15_nodes_22_edges_degrees_SF,new,15,14,50,10.09117843628861,2.6799583645805782,226.74,46.61295694441665,0.6100808666666666,0.1326197374771491,7.495333333333333,2.091902214560577,20.308666666666667,9.88982575755201,0.9098016907731619,0.025994682244245417,0.9878065341169104,0.021127964865052324,0.41259124394484786,0.18932162807963984
dag_15_nodes_22_edges_degrees_SF,org,15,14,50,10.14646813865751,2.6824231105954994,226.74,46.61295694441665,0.6025891999999999,0.14462994560959364,7.582666666666666,2.1803413575342163,20.805999999999997,10.486918078904345,0.9098016907731619,0.025994682244245417,0.9878065341169104,0.021127964865052324,0.41259124394484786,0.18932162807963984
dag_15_nodes_22_edges_degrees_random,new,15,22,50,54.72002032544464,55.287841449118645,631.44,112.28774262072037,0.632808,0.07958461239845453,10.545,1.9147187676480513,75.95333333333333,17.434668462551645,0.9257093885631952,0.011199870378447668,0.9998136645962732,0.0013175902755028761,0.22881715962292756,0.1764030223448175
dag_15_nodes_22_edges_degrees_random,org,15,22,50,61.624127866970376,61.69824450179889,585.42,91.13795105470047,0.5605243999999999,0.11110269461931817,11.885333333333334,2.6069518086121777,94.82266666666666,21.763717169500563,0.9257093885631952,0.011199870378447668,0.9998136645962732,0.0013175902755028761,0.3637329680334561,0.18509147223821923
dag_15_nodes_22_edges_none_ER,new,15,22,50,26.148329514218496,14.283141570141973,672.1,124.84803006954054,0.6605759999999999,0.09328643926102015,9.668,1.9804596456790695,56.224,17.663158475961733,0.953645503861576,0.009487085560385545,1.0,0.0,0.20421845122821253,0.08190777291320483
dag_15_nodes_22_edges_none_ER,org,15,22,50,31.465051538944245,22.062800152113795,654.52,116.33278092767895,0.6328138333333333,0.1011035695237142,10.248,2.136585106745656,60.85066666666667,15.828392698549688,0.953645503861576,0.009487085560385545,1.0,0.0,0.2404576775909795,0.13009285652959438
dag_15_nodes_22_edges_none_SF,new,15,14,50,2.3733762844651936,0.6626075934599941,176.12,36.43313136726639,0.6249398,0.04202533815328507,6.678,0.660021644666727,18.632,3.068832125132442,0.9408424657079937,0.0153892833751232,0.9850460264621735,0.018238161872663288,0.6137033808748853,0.054352058200339184
dag_15_nodes_22_edges_none_SF,org,15,14,50,2.383388602528721,0.6517104087729444,176.12,36.43313136726639,0.6277586,0.05036670766346697,6.646,0.8264035679635323,18.336,3.41651212525886,0.9408424657079937,0.0153892833751232,0.9850460264621735,0.018238161872663288,0.6137033808748853,0.054352058200339184
dag_15_nodes_22_edges_none_random,new,15,22,50,53.8347751445137,27.954218025450423,653.14,120.4361139817306,0.6635981666666666,0.09672873457885006,9.326666666666666,2.21824019645326,62.67666666666667,18.161389422608536,0.9448636527412804,0.010564241886176924,0.9995907774684137,0.0018221985094917625,0.5283990085058873,0.1552076657552746
dag_15_nodes_22_edges_none_random,org,15,22,50,57.88656022979878,33.31138497176744,603.34,116.47152757087834,0.6867461333333332,0.12856332956874,8.844,2.8082841494310324,58.49066666666667,22.935556014738676,0.9448636527412804,0.010564241886176924,0.99900259261378,0.0024063514590790852,0.6186632064739611,0.11788927429696514
dag_15_nodes_22_edges_semantics_ER,new,15,22,50,65.9588068791572,27.95557190035997,740.24,205.7182102800244,0.575077,0.12544297144126332,11.250333333333334,2.445952021711997,88.03299999999999,27.36345248013585,0.9757313639294068,0.007167271237433497,1.0,0.0,0.35016122773543956,0.2187564276881183
dag_15_nodes_22_edges_semantics_ER,org,15,22,50,73.14593821837566,50.79001134897215,694.98,192.40555488608013,0.5334424666666667,0.12998185657065972,11.977333333333334,2.45444148294419,93.62733333333334,27.36373180216086,0.9757313639294068,0.007167271237433497,1.0,0.0,0.4256803430098623,0.2094097893382676
dag_15_nodes_22_edges_semantics_SF,new,15,14,50,1.6366165194753557,0.6156460286342614,165.02,42.413171808497694,0.46232643333333334,0.13364025694831635,9.060333333333332,2.1123781881986297,28.40266666666667,6.7056364080665904,0.9160689240221737,0.01992732936247726,0.9901555509964354,0.021763818381690298,0.3542396544464587,0.16662043497601745
dag_15_nodes_22_edges_semantics_SF,org,15,14,50,1.6516012290026993,0.6280528741835638,164.38,41.694168338862305,0.45026846666666664,0.14719456411757934,9.220666666666666,2.1676647622595957,29.07,7.991733966504592,0.9160689240221737,0.01992732936247726,0.9901555509964354,0.021763818381690298,0.3617611071292017,0.15705593827071257
dag_15_nodes_22_edges_semantics_random,new,15,22,50,25.05495315111242,15.27078192762285,719.24,286.90249783734214,0.7220958333333333,0.08420966414089433,8.728666666666667,2.002413622971118,56.174,16.92900915648663,0.9601462096789668,0.011037354779795793,0.9997237569060773,0.0019533336496866055,0.41077265890975556,0.2038289447303046
dag_15_nodes_22_edges_semantics_random,org,15,22,50,25.36249502312392,14.159189652283986,697.04,231.16474909572563,0.6069118,0.10432114376035855,11.12,2.242538648905908,65.572,15.932652135838296,0.9601462096789668,0.011037354779795793,0.9997237569060773,0.0019533336496866055,0.4307745762854403,0.20784529791878625
